,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,594823,594824,0.0790313109755516,-0.0351988822221756,1.150083065032959,-6.205541133880615,71.82281494140625,8.129005432128906,-0.4859756827354431,1.5089244842529297,0.31798410415649414,-2.583326816558838,1.0601097345352173,3.2156786918640137
1,594833,594834,0.14679846167564392,-0.06577780097723007,1.1645182371139526,3.0485615730285645,35.68235397338867,10.248977661132812,-0.502474844455719,1.5254236459732056,0.30748462677001953,-2.9446475505828857,1.1705222129821777,3.3135039806365967
2,594843,594844,0.20672348141670227,0.0777350664138794,0.9460291266441345,-2.773045063018799,-24.847047805786133,11.12771224975586,-0.4964751601219177,1.5224238634109497,0.3224838674068451,-3.560488224029541,1.170872688293457,3.4180870056152344
3,594853,594854,0.17563264071941376,0.03499060124158859,0.9025734663009644,-22.058565139770508,-82.76343536376953,6.388515472412109,-0.4829758405685425,1.4939253330230713,0.3209839463233948,-3.2597975730895996,1.1508089303970337,3.531832695007324
4,594863,594864,0.201904296875,0.10880924016237259,0.8990999460220337,-16.576496124267578,-135.69483947753906,3.1917757987976074,-0.48147591948509216,1.4954252243041992,0.3014849126338959,-2.4403464794158936,0.8443499803543091,3.583641290664673
5,594873,594874,0.11519008129835129,0.07543885707855225,0.892986536026001,-6.096231460571289,-168.43618774414062,3.319669485092163,-0.4769761562347412,1.514924168586731,0.3029848337173462,-1.3579388856887817,0.6830374598503113,3.611457109451294
6,594883,594884,0.07335354387760162,-0.01123353373259306,0.8597632050514221,-1.7841358184814453,-173.3500213623047,3.1030774116516113,-0.4574771225452423,1.513424277305603,0.3044847846031189,-0.2599934935569763,0.5430520176887512,3.5981762409210205
7,594893,594894,0.05206187814474106,0.0904974639415741,0.9549666047096252,3.4417684078216553,-150.5703582763672,2.41691255569458,-0.44997748732566833,1.514924168586731,0.3059847056865692,1.8976627588272095,0.4976349174976349,3.6233558654785156
8,594903,594904,0.016639139503240585,-0.004591349977999926,0.9805455207824707,13.522398948669434,-108.58504486083984,-2.2593908309936523,-0.4184790551662445,1.5014249086380005,0.2924853563308716,3.070085287094116,0.5284441113471985,3.6319899559020996
9,594913,594914,0.07643811404705048,0.015003425069153309,0.9199682474136353,15.43496322631836,-54.45441818237305,-5.201136112213135,-0.43347832560539246,1.513424277305603,0.28948551416397095,4.506006240844727,0.7163034081459045,3.617074489593506
10,594923,594924,0.06338846683502197,-0.010126631706953049,0.8095702528953552,4.561091899871826,-6.131363868713379,-7.707960605621338,-0.4079796075820923,1.4879255294799805,0.2759861946105957,4.959812164306641,0.8876954317092896,3.557530641555786
11,594933,594934,0.07498830556869507,-0.025681236758828163,0.7886934280395508,-7.644659996032715,31.153039932250977,-9.27639102935791,-0.42447876930236816,1.47442626953125,0.277486115694046,5.100039958953857,0.8492330312728882,3.5012786388397217
12,594943,594944,0.0862719938158989,-0.00979368481785059,0.8047651648521423,-16.301055908203125,56.999900817871094,-11.169151306152344,-0.43197840452194214,1.4939253330230713,0.2759861946105957,4.745672225952148,0.7509484887123108,3.4261889457702637
13,594953,594954,0.06728266179561615,0.011752856895327568,0.8355933427810669,-20.53691864013672,68.77017974853516,-13.896663665771484,-0.44997748732566833,1.514924168586731,0.28498575091362,4.025285720825195,0.5182215571403503,3.34942364692688
14,594963,594964,0.06466511636972427,0.0204917062073946,0.8731710910797119,-14.455731391906738,66.4260025024414,-17.996423721313477,-0.45297732949256897,1.529923439025879,0.30898454785346985,3.555159091949463,0.34843891859054565,3.223583698272705
15,594973,594974,0.08214820921421051,0.033936578780412674,0.8710694313049316,-10.22986125946045,46.67739486694336,-21.646373748779297,-0.46197688579559326,1.526923656463623,0.29098543524742126,2.663086414337158,0.16992954909801483,3.061662197113037
16,594983,594984,0.04003629460930824,0.10906581580638885,0.7814408540725708,-12.323837280273438,17.44091033935547,-24.374347686767578,-0.46047696471214294,1.5194239616394043,0.29848507046699524,2.0364058017730713,0.01749086193740368,2.8755393028259277
17,594993,594994,0.04119139164686203,0.02644364908337593,0.8398017287254333,-11.984164237976074,-24.91339111328125,-25.061931610107422,-0.44997748732566833,1.4999250173568726,0.28798559308052063,2.081834316253662,-0.02604498900473118,2.614419460296631
18,595003,595004,0.06578736752271652,0.006467451807111502,0.863254725933075,-3.272656202316284,-61.017723083496094,-24.11263656616211,-0.44397780299186707,1.4969251155853271,0.28798559308052063,2.3404200077056885,-0.14405320584774017,2.3606717586517334
19,595013,595014,0.04291687533259392,-0.0016231483314186335,0.8607063293457031,5.406233787536621,-76.61213684082031,-24.408859252929688,-0.4394780099391937,1.504424810409546,0.2864856719970703,2.9212403297424316,-0.20388489961624146,2.118825674057007
20,595023,595024,0.12285372614860535,0.036862410604953766,0.8720825910568237,14.747042655944824,-61.135414123535156,-26.79871940612793,-0.4349782466888428,1.5059247016906738,0.29098543524742126,3.8594672679901123,-0.12353505194187164,1.8550916910171509
21,595033,595034,0.06090342625975609,0.018907511606812477,0.8951164484024048,10.494738578796387,-24.579063415527344,-30.034019470214844,-0.4394780099391937,1.5014249086380005,0.30748462677001953,4.388703346252441,-0.4263444244861603,1.7951964139938354
22,595043,595044,0.0431855283677578,-0.0016820661257952452,0.8836351633071899,-1.2221412658691406,8.748274803161621,-29.774667739868164,-0.4454777240753174,1.4954252243041992,0.2924853563308716,4.733095645904541,0.15988853573799133,1.3032128810882568
