,gyro.x,gyro.y,gyro.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw,label
0,-0.005451096687465906,-0.039684560149908066,0.2006068229675293,-0.030963923782110214,-1.466118335723877,-31.81364631652832,1
1,-0.014875517226755619,-0.074447862803936,0.1014556959271431,0.21421682834625244,-1.2675706148147583,-31.779253005981445,1
2,-0.005810532718896866,-0.08476943522691727,0.18688204884529114,-0.2943271994590759,-1.123862862586975,-31.753931045532227,1
3,0.014712922275066376,0.07784254103899002,0.298941969871521,-0.2332007884979248,-0.9573649168014526,-31.720991134643555,1
4,0.05996166169643402,-0.06288067251443863,0.2699928283691406,-0.06547888368368149,-1.0202341079711914,-31.684398651123047,1
5,0.13860873878002167,-0.019422410055994987,0.21900659799575806,-0.06370231509208679,-1.3109288215637207,-31.65372085571289,1
6,-0.026112353429198265,0.007943864911794662,0.29887425899505615,0.30458560585975647,-1.3429324626922607,-31.613351821899414,1
7,0.06834796816110611,0.00021778731024824083,0.30304479598999023,-0.09545216709375381,-1.3044809103012085,-31.58553123474121,1
8,0.00788557343184948,-0.21365660429000854,0.21671633422374725,-0.02468450926244259,-1.2757560014724731,-31.55307388305664,1
9,0.004396353382617235,-0.01201619766652584,0.20720437169075012,-0.34192490577697754,-1.1317740678787231,-31.523401260375977,1
10,-0.056903060525655746,-0.03466681391000748,0.26924240589141846,-0.2691352963447571,-1.2728420495986938,-31.492040634155273,1
11,0.00204478669911623,0.01838965341448784,0.32028114795684814,0.0941886156797409,-1.43956458568573,-31.460481643676758,1
12,0.006279589142650366,-0.17049020528793335,0.2901906371116638,-0.19529548287391663,-1.0669916868209839,-31.424545288085938,1
13,0.07586628943681717,-0.03796330466866493,0.239855095744133,-0.03542111814022064,-1.4122722148895264,-31.394115447998047,1
14,0.10888247191905975,-0.02184169366955757,0.22594036161899567,-0.23002517223358154,-1.2299741506576538,-31.3602352142334,1
15,0.1410335749387741,-0.1750371754169464,0.3413551449775696,0.003127755830064416,-0.8423410654067993,-31.324113845825195,1
16,0.04965350404381752,-0.13376441597938538,0.1101912260055542,0.11363313347101212,-0.9334883093833923,-31.289573669433594,1
17,0.04336929693818092,-0.046191055327653885,0.20908740162849426,-0.057539116591215134,-1.0028927326202393,-31.263246536254883,1
18,0.027920443564653397,-0.15850841999053955,0.214491605758667,-0.0577942356467247,-1.243918538093567,-31.23006820678711,1
19,-0.06060892716050148,-0.07254516333341599,0.22427891194820404,-0.05875622481107712,-1.2335009574890137,-31.198366165161133,1
20,0.004140725824981928,-0.0926605835556984,0.2669069766998291,-0.05946914106607437,-1.035224437713623,-31.1669979095459,1
21,0.0982707291841507,-0.09947013109922409,0.1798241138458252,0.06869485229253769,-1.0151374340057373,-31.131519317626953,1
22,-0.02432357519865036,-0.08168652653694153,0.1945551186800003,-0.15683358907699585,-1.0653377771377563,-31.10707664489746,1
23,-0.0032656618859618902,-0.057044532150030136,0.2781800925731659,-0.003085550619289279,-1.1034550666809082,-31.069908142089844,1
24,0.038210589438676834,-0.17695406079292297,0.15455590188503265,-0.21049295365810394,-1.5815846920013428,-31.042818069458008,1
25,0.09949896484613419,-0.09230080246925354,0.25413861870765686,0.279685378074646,-1.2254884243011475,-31.006113052368164,1
26,0.0733758807182312,-0.1046268492937088,0.26616206765174866,-0.06599051505327225,-1.2201457023620605,-30.976261138916016,1
27,-0.04701927676796913,-0.10730572789907455,0.2249433398246765,-0.002848738571628928,-1.0836353302001953,-30.945941925048828,1
28,0.08258502930402756,0.0012837048852816224,0.30587124824523926,-0.08389443904161453,-1.1141316890716553,-30.914628982543945,1
29,-0.012066181749105453,-0.15085764229297638,0.33930060267448425,-0.014385856688022614,-1.0723011493682861,-30.88159942626953,1
30,0.05606846883893013,-0.08203524351119995,0.1191699281334877,-0.1563209444284439,-1.106782078742981,-30.852062225341797,1
31,0.029407426714897156,-0.07138840854167938,0.24327880144119263,-0.0024226917885243893,-1.6493730545043945,-30.81638526916504,1
32,-0.07064357399940491,-0.07074876874685287,0.192519873380661,-0.27847251296043396,-1.5316256284713745,-30.784500122070312,1
33,0.04904744401574135,-0.015075252391397953,0.2130991667509079,0.23268017172813416,-1.1213884353637695,-30.75909996032715,1
34,-0.006296026520431042,-0.21492412686347961,0.2607848346233368,-0.1693935990333557,-1.465959906578064,-30.72132110595703,1
35,0.04355774074792862,-0.06439962238073349,0.2366257607936859,-0.14196501672267914,-0.9354563355445862,-30.68995475769043,1
36,0.040665868669748306,-0.06981685757637024,0.21684369444847107,0.2066756784915924,-1.2001687288284302,-30.65804672241211,1
37,0.05303075909614563,-0.20472656190395355,0.19751308858394623,-0.12525078654289246,-1.4592664241790771,-30.62584686279297,1
38,0.0052925716154277325,-0.10848353058099747,0.30165910720825195,0.152094304561615,-1.1937817335128784,-30.597702026367188,1
