,timestamp_start,timestamp_end,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z,stabilizer.pitch,stabilizer.roll,stabilizer.yaw
0,155606,155607,-0.08603508025407791,-0.06411274522542953,0.8083171844482422,38.6517448425293,-8.369433403015137,15.10661792755127,0.8474575877189636,-0.12149392068386078,-0.2384880781173706,-3.4849038124084473,4.304783344268799,-4.6082634925842285
1,155616,155617,0.001405220595188439,0.008958578109741211,0.7645841836929321,41.29423141479492,-6.99245548248291,13.876537322998047,0.8324583768844604,-0.11849407106637955,-0.25348731875419617,-3.3523294925689697,4.571075916290283,-4.481913089752197
2,155626,155627,-0.015642784535884857,0.006898278836160898,0.7996123433113098,27.786457061767578,-18.12689971923828,7.3670430183410645,0.8489575386047363,-0.14999249577522278,-0.24898754060268402,-3.1718010902404785,4.906989574432373,-4.35764217376709
3,155636,155637,0.04482913389801979,0.04925549402832985,0.8404327034950256,6.549996852874756,-16.182607650756836,6.348773002624512,0.8624568581581116,-0.15449227392673492,-0.24448777735233307,-2.992652416229248,5.3326544761657715,-4.24424934387207
4,155646,155647,-0.062466803938150406,-0.12269432842731476,0.8817601203918457,-24.006175994873047,-14.92862606048584,3.4151923656463623,0.8534573316574097,-0.14549271762371063,-0.25048747658729553,-3.016249418258667,5.427627086639404,-4.252720832824707
5,155656,155657,-0.046419188380241394,-0.18260712921619415,0.8342971205711365,-44.028804779052734,-0.5771353840827942,3.003316879272461,0.8564571738243103,-0.15749211609363556,-0.2474876195192337,-2.972538709640503,5.154361724853516,-4.279602527618408
6,155666,155667,0.012560776434838772,-0.10324666649103165,0.6864766478538513,-66.26180267333984,7.437953948974609,3.2454967498779297,0.8804559707641602,-0.13949301838874817,-0.24448777735233307,-2.8802716732025146,5.095919132232666,-4.133896827697754
7,155676,155677,-0.008023278787732124,-0.06699866056442261,0.7331067323684692,-73.70616149902344,12.794477462768555,0.9086518287658691,0.8834558129310608,-0.15749211609363556,-0.24148792028427124,-2.9270386695861816,4.201624870300293,-4.161573886871338
8,155686,155687,0.0630999356508255,0.05072448030114174,0.8539718389511108,-73.94141387939453,12.587223052978516,3.1956472396850586,0.8819558620452881,-0.14399279654026031,-0.25198739767074585,-3.087831974029541,3.3463733196258545,-4.1821064949035645
9,155696,155697,0.030183110386133194,-0.004963628947734833,0.9059561491012573,-63.458412170410156,-0.8448147773742676,2.9225685596466064,0.8699564933776855,-0.14399279654026031,-0.2669866383075714,-3.06592059135437,2.935445785522461,-4.026560306549072
10,155706,155707,-0.05721664056181908,-0.08511295914649963,0.8315542936325073,-42.41565704345703,-3.961117744445801,2.283775568008423,0.8714563846588135,-0.13949301838874817,-0.2564871609210968,-3.058851957321167,2.2341644763946533,-4.000104904174805
